Unique_ID,FiscalYear,Institution,AmountPaid,Program_Name,Program_Type,Title,Main_Discipline,Area_of_Research
429757.0,2020,Hospital for Sick Children,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Dopaminergic neuronal activity in the glioblastoma niche,Biomedical,Neurosciences-neurological disorders
473909.0,2020,Hospital for Sick Children,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Investigating the roles of cell clearance and phagocytosis in planarian regeneration,Biomedical,Cell biology
73027.0,2020,Hospital for Sick Children,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Investigating the role of recurrent hotspot mutations in U1 spliceosomal small nuclear RNA in medulloblastoma,Biomedical,Cancer
3392.0,2020,Hospital for Sick Children,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Health care utilization among adult survivors of childhood and adolescent cancer in Ontario,Health systems/services,Cancer
783410.0,2020,University of Guelph,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Investigating the role of oral bacterium Fusobacterium nucleatum in human colorectal cancer,Biomedical,Cancer
424249.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Understanding Allergic Diseases: Insights from patients with monogenic primary atopic disorders,Biomedical,Epidemiology
396291.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Novel Protein Workflow to Discover Nanobodies Against Cell Surface Receptors for Biomedical and Therapeutic Applications,Biomedical,"Molecular, cellular and systems biology-cell signaling"
713916.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Investigating the role of the orbitofrontal cortex in establishing inflexible patterns of risky behaviour on a rodent assay of cue-enhanced risky decision making,Biomedical,Nervous system
624365.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,"Frequency and etiology of ctDNA-positive metastatic prostate cancer with BRCA2, ATM, or CDK12 mutations",Clinical,Cancer-cancer progression and metastasis
886681.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Cost and burden of medication non-adherence according to prescribed drug spending and medication use rates (COMPUTE),Clinical,Health research
487850.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,The role of B-1 B cells and natural antibodies in the lung tumor microenvironment,Biomedical,Cancer
489191.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Sex differences in epigenetic and gene expression profiles of the human placenta,Biomedical,Genetics-molecular and functional genetics and epigenetics
345130.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,An adaptive platform trial to assess the effectiveness of multi-component interventions for the linear growth of sub-Saharan African children during the complementary feeding period,Clinical,Epidemiology
218394.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Uncovering political knowledge-to-action strategies to improve ecological determinants of health,Social/Cultural/Environmental/Population Health,Environmental influences on health
545064.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Determining the mechanism of action of cis-acting modifiers on the age of onset of Huntington Disease,Biomedical,Aging
745626.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Oral Dysplasia and Immune Cell Spatial Relationships: Potential Indicators of Malignant Progression,Clinical,Cancer-cancer progression and metastasis
838208.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,A Genomic Epidemiology Investigation of Hepatitis C Virus Treatment Outcomes in the British Columbia Hepatitis Testers Cohort from 2017 to 2019: a Nested Case-Control Study,Clinical,Epidemiology
91367.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Biomarker Discovery for Frontotemporal Dementia,Biomedical,Aging
719196.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Granzyme K in the Pathogenesis of Psoriasis,Biomedical,Epidemiology
548282.0,2020,University of British Columbia,25000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Uncovering novel roles of the CARD11-BCL10-MALT1 (CBM) complex in immunity: unique insights from human primary immunodeficiency diseases,Biomedical,Epidemiology
958426.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Folic acid supplementation in Canadian children with sickle cell disease: Is it time to reassess current clinical practice?,Clinical,Health research
758905.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Enteroviral Infection in the Development of Amyotrophic Lateral Sclerosis,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
708721.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Investigating the role of ARID1A loss in cancer and its effects on R-loop accumulation and genome instability,Biomedical,Cancer
566747.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Systematic evaluation and optimization of HIV transmission models for phylogenetic cluster identification,Health systems/services,Infectious and parasitic
164605.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Matrix Metalloproteinase cleavage of PCSK9 in Atherosclerosis,Biomedical,Cardiovascular
299629.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,DNA methylation and cellular heterogeneity in the placenta,Biomedical,Genetics-molecular and functional genetics and epigenetics
442885.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Genomic and clinical characteristics of the hyper-mutant molecular subtype of advanced metastatic prostate cancer studied using circulating tumor DNA,Clinical,Cancer-cancer progression and metastasis
836109.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Looking past 'cure': refining our understanding of the long-term impacts of tuberculosis,Social/Cultural/Environmental/Population Health,Epidemiology
824085.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Enhancing Transfusable Platelets Using mRNA Therapy to Produce Exogenous Proteins,Biomedical,"Genetics-genomics, transcriptomics and proteomics"
266438.0,2020,University of British Columbia,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Identification of membrane-targeting factors for neurodegeneration-associated proteins VPS13C and VPS13D,Biomedical,Nervous system
746015.0,2020,University of Toronto,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,"A mixed-methods process evaluation of an eHealth intervention to improve tuberculosis patients' treatment adherence in Tibet, China",Health systems/services,Health services research
720697.0,2020,University of Toronto,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,The Longitudinal Association Between Anxiety and Restricted/Repetitive Behaviour in Autism Spectrum Disorder,Biomedical,Mental and behavioural diseases
568295.0,2020,University Health Network,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Myelofibrosis as a model to study the early evolution of stem cells that drive acute myeloid leukemia development.,Biomedical,"Molecular, cellular and systems biology-cell signaling"
148928.0,2020,University of Toronto,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,"""Nothing about us without us"" - Development of a patient-centered digital health self-management program for marginalized, underserved populations with heart failure",Social/Cultural/Environmental/Population Health,Health research
494704.0,2020,University of Toronto,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Using concept mapping to create responsive cervical cancer screening knowledge translation and exchange for South Asian women who are under- or never screened in Ontario,Social/Cultural/Environmental/Population Health,Cancer
391913.0,2020,CIUSSS de l'Ouest-de-l'Ile-de-Montreal-Douglas Hospital,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Does tau pathology propagate within human brain networks?,Biomedical,Genetics
176622.0,2020,Holland Bloorview Kids Rehabilitation Hospital,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Does physiotherapy plus brain stimulation enhance motor recovery? Evaluating the feasibility of transcranial direct current stimulation as an adjunct to physiotherapy intervention in children and youth with acquired brain injury,Clinical,Neurosciences-neurological disorders
938572.0,2020,Women's College Research Institute,35000.0,Doctoral Research Award: Canada Graduate Scholarships,Award Program,Maternal postpartum psychiatric emergencies: applying an intersectional feminist framework to understand outcomes and better identify groups of women whose care needs are not being met,Health systems/services,Epidemiology
